"","vbeta_0","vbeta_1","vu_1","vu_2","vu_3","vu_4","vu_5","vu_6","vu_7","vu_8","vu_9","vu_10","vu_11","vu_12","vu_13","vu_14","vu_15","vu_16","vu_17","vu_18","vu_19","vu_20","vu_21","vu_22","vu_23","vu_24","vu_25","vu_26","vu_27","vu_28","vu_29","vu_30","vu_31","vu_32","vu_33","vu_34","vu_35","vu_36","vu_37","vu_38","sigma2_vu_1","sigma2_vu_2","rho"
"1",0.873223729913901,0.890392461805923,0.862482100386857,0.904170096895021,0.863023714990696,0.950605259021393,0.899322857901914,0.938605000727657,0.874282475272739,0.860983875958293,0.917686409098865,0.899947795689784,0.705371024941718,0.775814978976344,0.844378088551159,0.864839163953593,0.904888274252114,0.906303360379762,0.84998088588301,0.884032888143989,0.933213413486059,0.91168094662612,0.92437664931706,0.919988057455425,0.887691073851169,0.934833014788284,0.887256552527338,0.848638698278495,0.890821473106523,0.913932550465118,0.886654678066835,0.898264960632423,0.90323591642068,0.892735150705064,0.899354089697351,0.924559901526892,0.929487313672045,0.925307339839646,0.882757051541847,0.867109500036727,0.726575938401665,0.689678164218088,0.929153981018776
"2",0.883576947904313,0.793792677729368,0.786556343784916,0.480226642185308,0.923492926687653,0.833640004107465,0.878595305186516,0.774796940427493,0.837821982458238,0.798479712974032,0.827721207155333,0.732052462579714,0.880639310080824,0.871926804963359,0.808396103840801,0.708162914948078,0.888542984419689,0.837767180038339,0.891337638232203,0.915890596765052,0.889160909576449,0.901011382967677,0.655372001825632,0.333477635257777,0.84332504822492,0.809427235181917,0.9022546595954,0.890134833107751,0.850024784483678,0.803225209650345,0.946516289728713,0.946509783228907,0.874190757144375,0.770726050090125,0.776921983028749,0.629012937800415,0.852159134657095,0.750915037164042,0.364759341535702,0.339814415913502,0.687109175844198,0.682808613659751,0.988060705680257
"3",0.821596411739646,0.843845675185426,0.88568033597736,0.85981941957477,0.847963340389187,0.89428391294139,0.293391131844023,0.258355768695092,0.851404260100506,0.882695870560428,0.897058948182626,0.891433653514188,0.822709849149937,0.870821594936702,0.863757237095698,0.885111079154745,0.88617520968083,0.919487753107784,0.822050577930418,0.81309435778972,0.854227497092825,0.89946335457509,0.775070841014063,0.794761326145723,0.865520460772276,0.859390457668021,0.881903243999647,0.8804219078583,0.832565504027117,0.876861176200732,0.592426218189017,0.55396582467424,0.641806449120839,0.646818281882378,0.834718628174442,0.850146458229534,0.803530035185742,0.800663314247627,0.866416015923017,0.879725732139847,0.697018808181792,0.508370248915507,0.928447547178764
"4",0.499511215706262,0.499510916463412,0.499510973127083,0.49951083387391,0.499510871049949,0.499510888731649,0.499511110200263,0.499510931615644,0.499510924313057,0.499510814917014,0.499510856315133,0.499510881902597,0.499510691364178,0.499510725774724,0.499510889737084,0.499510822527574,0.499511083073644,0.499510864045468,0.49951086335382,0.499510741659415,0.499510935740454,0.499510837812818,0.499510797312806,0.499510791642732,0.499510921270198,0.499510986715151,0.499510873186061,0.499510911253692,0.499511191271014,0.499510796073667,0.499510856524507,0.499510763457534,0.499510861268322,0.499510897970444,0.499510926960908,0.499510840655614,0.499510930354078,0.499510819403505,0.499511104876513,0.499510921587801,0.704557708293328,0.605227649242936,0.969412576085323
"5",0.93317074208705,0.878209809656721,0.973445798717808,0.795089305618482,0.928422777889531,0.934008124127291,0.865391389784544,0.879081880285268,0.899515712339382,0.885643385800163,0.868463515792843,0.838928247923801,0.924221715848266,0.854150478341246,0.838525262734733,0.86949992242299,0.682583606683021,0.620406975312341,0.888909710312763,0.86085194638288,0.849929767042178,0.73702990378071,0.907388747813677,0.8961977332828,0.86622699420919,0.844510200107286,0.91746830855839,0.899940211239755,0.853166763364991,0.915302238274057,0.824277029860929,0.746311069012621,0.865605446993114,0.894460864249856,0.92623609859529,0.907031150067392,0.850429560167873,0.857677423907512,0.839381712494563,0.81256663084791,0.5599550269467,0.627316445751955,0.983093730612297
"6",0.774667088885306,0.295527859447244,0.834687792910269,0.643596311426927,0.825097091160579,0.472012039777917,0.840825310038357,0.592538021102884,0.777573715516825,0.615161836327332,0.703127129336418,0.587729001172697,0.626817654309932,0.502648893583528,0.798371862751245,0.672531559074264,0.78834744554178,0.407108465320771,0.805374661434601,0.530618858047537,0.841945574621172,0.796974651467083,0.808789498702252,0.645576578528863,0.71019438045445,0.568049084894054,0.783076688182542,0.369215644556378,0.801482102425999,0.571879059513422,0.742053854894285,0.581060767343033,0.75763550615152,0.717994316304527,0.756984883329637,0.651327639794898,0.853721217269449,0.709199330315782,0.808705299973626,0.613459524100129,0.614027515152137,0.69743936143723,0.914393989617793
"7",0.876462923735023,0.882196144204148,0.834094530148236,0.796737839251792,0.876301971608044,0.897746200352346,0.877755829942883,0.822532698048735,0.856511054180579,0.875563472094435,0.913891352364712,0.920722951887128,0.725431776317308,0.373615251016824,0.900808854998885,0.908263036236642,0.902599493571891,0.936431394226868,0.873501284314147,0.898668172382201,0.922559700815285,0.928861950516354,0.898702123939706,0.895027014581809,0.884647009908857,0.857060390678936,0.917740384426072,0.870962637913805,0.917019683675484,0.850527528121061,0.799717247021973,0.685332798608182,0.901296986274494,0.946469491904242,0.904788874246316,0.938005225683204,0.894872722584394,0.901503935835709,0.891343877584691,0.887483090653762,0.408062715912297,0.666309766795425,0.79906785537296
"8",0.893776350603439,0.927839848193745,0.831290671772695,0.832238644465208,0.903238727410135,0.861967392058751,0.828487494854574,0.890893673314355,0.891786340285906,0.947894413728516,0.884350063611581,0.940098826269835,0.881609335621385,0.704881934802556,0.895809183051825,0.954849782663665,0.829631650967798,0.776709550570783,0.839127513375357,0.683894821081986,0.928668077574138,0.919069807122017,0.868816520842326,0.900713776791765,0.761248414707202,0.798521226384765,0.883389716128387,0.896579639989337,0.934389800466493,0.952681048430162,0.838573871929307,0.771834548549851,0.853475612363957,0.952565667426815,0.813708454710552,0.702859395996834,0.772197147505495,0.336960003363855,0.837375608132091,0.865269481813682,0.716256273658475,0.611849532548463,0.953194554362175
"9",0.952182682360327,0.922137185138324,0.857907560856959,0.846933727277769,0.73087761104051,0.83845519983343,0.864984438541478,0.889571844783056,0.725451219319847,0.774463187970635,0.843420254434972,0.92630135901561,0.906032638742047,0.924487098853465,0.828641809894121,0.838333062412474,0.734581667133056,0.541375003449894,0.860087176627397,0.917123974231309,0.86286236033477,0.856381912624449,0.898756820981842,0.955271878464435,0.899606249889151,0.880810499276104,0.842593124986534,0.915765889045344,0.901293036074657,0.912035438808995,0.790436943008027,0.586615819389883,0.577568687761254,0.306307291794275,0.956376705584009,0.925409391083564,0.901336048271613,0.873918850573892,0.844434895388305,0.926052541716345,0.638425406681088,0.739750595185027,0.945625821217143
"10",0.822009088378781,0.899368711284885,0.690567898461131,0.680154266595021,0.857552552248462,0.923145837952024,0.876703855234741,0.911951435348412,0.819745124528638,0.923853549684914,0.741976633230976,0.821826548722179,0.872269789291038,0.925379108368055,0.892266776063688,0.942550290671499,0.8141216272556,0.857277818859469,0.82381001332922,0.944634760266962,0.71316191548101,0.732260621579301,0.845952118226232,0.885920930381166,0.549821187193304,0.676628250377676,0.867664409749833,0.840965177571316,0.818749904830189,0.879253044276982,0.793572402428681,0.83496253751144,0.883998042262335,0.903561908143943,0.695943523058652,0.772944655550501,0.79824870275166,0.595927198621311,0.815780978996327,0.856517768416338,0.599501066057147,0.696994118759078,0.973025964483276
"11",0.762573932074696,0.791823403488397,0.812120010514293,0.877793555238091,0.883280335052824,0.93296233965213,0.827483230292349,0.614720675893836,0.72014964875841,0.659453395218219,0.825937691624365,0.852534100654174,0.617595390525701,0.387741729513126,0.80321123443193,0.797435157598451,0.757506167599274,0.749792514724613,0.875541808406097,0.79274949407226,0.800982539912924,0.803813443565343,0.804590057291184,0.862796221034275,0.829946515237827,0.737420635027195,0.824158651458409,0.837637708322708,0.823231469870025,0.836769014442402,0.82788587561992,0.835142600460896,0.80532545546497,0.841533675150267,0.61647340794076,0.554439165415438,0.811939427137301,0.714351924253141,0.838243979946872,0.852800791134596,0.677543353322544,0.642025717691821,0.892413243297457
"12",0.880096388410869,0.89837791907017,0.843083319185635,0.853620079909334,0.516933491734115,0.464145179607673,0.857663029446509,0.761453726612829,0.868980608520887,0.904930057539755,0.835597995452477,0.48149028348632,0.757113008839636,0.698654387236844,0.84506216896027,0.861761045713375,0.893024155581084,0.954083848503124,0.845418966445398,0.868369319950073,0.848751435954125,0.886438413537095,0.769759255855971,0.653405539950733,0.71148505094279,0.692741782727986,0.836955857486444,0.824801957635151,0.903892308328614,0.902042256118711,0.887806928846545,0.888034219445485,0.742847242908289,0.758717172248198,0.855334177201421,0.925049062618824,0.760466303845474,0.76199233401143,0.827975456332028,0.918119277600131,0.293956818095609,0.695463432257101,0.951214059216046
"13",0.779196156691753,0.767270554605585,0.823812742134498,0.800993397310281,0.792789469311894,0.691335668567074,0.866765933198954,0.907337673588719,0.786551196809157,0.76327851857696,0.803805405145649,0.815177542040881,0.761086919918688,0.714866883075452,0.855796428340338,0.789215099945894,0.83367240002821,0.819512025921595,0.920335584652624,0.800703025775029,0.781047681187331,0.783165464118296,0.792967402651944,0.79016088384852,0.826384941371437,0.811395621962472,0.904349100813587,0.877640288640395,0.889607019937046,0.819392037972719,0.749157650212788,0.732366575872851,0.81473351685074,0.654505037298357,0.800050240162415,0.801961101821093,0.835215004199944,0.812731023313246,0.840845591118725,0.881171930017185,0.663937733325606,0.660994177669996,0.97724814065094
"14",0.574178699431459,0.581101993729239,0.759200202835635,0.78457882530251,0.623841118401786,0.655081685490442,0.642112462508638,0.734819785264582,0.665592519120354,0.784096268120471,0.722923800150748,0.694107091039786,0.702039789111821,0.718081947764456,0.703579939790856,0.741812154340778,0.732711180444103,0.727513714853159,0.714023409066469,0.699744273995299,0.597280325864243,0.612003567682862,0.726714412779552,0.641110125047525,0.607372283134447,0.637666197202235,0.702264611730112,0.646989374426067,0.635563701631891,0.672251960406912,0.667433742252258,0.457230253376528,0.691858296135241,0.755291691123394,0.623914312878286,0.741384699275985,0.758462855239765,0.600233321875561,0.715492700966655,0.702336124737138,0.685855305749189,0.673555685664654,0.975806813584393
