"","vbeta_0","vbeta_1","vu_1","vu_2","vu_3","vu_4","vu_5","vu_6","vu_7","vu_8","vu_9","vu_10","vu_11","vu_12","vu_13","vu_14","vu_15","vu_16","vu_17","vu_18","vu_19","vu_20","vu_21","vu_22","vu_23","vu_24","vu_25","vu_26","vu_27","vu_28","vu_29","vu_30","vu_31","vu_32","vu_33","vu_34","vu_35","vu_36","vu_37","vu_38","sigma2_vu_1","sigma2_vu_2","rho"
"1",0.93364484182944,0.907334196878596,0.940320950497414,0.93783975226568,0.964026357159031,0.949576193742879,0.967229962985524,0.95003351098173,0.967369359812456,0.962168898507836,0.973622331558377,0.941609681787045,0.793924713577342,0.837979617172342,0.963692584660096,0.936547041639201,0.981017940468686,0.944420344053724,0.961657996715866,0.941340343972522,0.974011309787871,0.952470093194162,0.977375947127579,0.956940537257678,0.966927795089792,0.96370322750507,0.983091095634361,0.941256750237866,0.979877902851805,0.946533413826744,0.956429670505992,0.935245695303289,0.967651375974421,0.933834988693358,0.970374116425938,0.946112046461958,0.982488730494065,0.942174548785557,0.963176359667115,0.955955637377383,0.724668321914887,0.690216614837709,0.92961586030791
"2",0.924996561968299,0.972280716239075,0.976812454190588,0.981083309970237,0.950185097864843,0.973774070071498,0.96428825372673,0.972830681917543,0.956644429801383,0.989048376655884,0.958002259205844,0.983692917365296,0.962729303331246,0.980466819482663,0.975496288137848,0.981153279604965,0.93375703047166,0.960975272682094,0.953900264242656,0.981890732274804,0.97027990668396,0.985062607963297,0.875826598576519,0.882454307633181,0.951673785072934,0.978238713044525,0.953648935530662,0.969491923130025,0.932497203726124,0.977765872857808,0.965368431920393,0.99013415278891,0.955458252117466,0.980513388353926,0.960565485957182,0.978213556450618,0.965085313529178,0.983382362815983,0.937682880177921,0.939242214737029,0.685295627392683,0.684752708941651,0.988094889310351
"3",0.846060330668715,0.855026808931455,0.925116333228996,0.936746010761558,0.900514500889794,0.914631574805841,0.827526193972374,0.858545419205293,0.923272684240452,0.911281521744897,0.916351672602315,0.918678731783304,0.89794618937008,0.916604583363047,0.914425271025682,0.933651085113226,0.899716881475739,0.944540980816271,0.904331402780422,0.94057041447561,0.93271384141097,0.950659194002841,0.88772518764263,0.879918662798245,0.895286873916732,0.912508268681067,0.934491451763679,0.921996972497448,0.89871085082571,0.906902756005775,0.781316078402219,0.854765173795254,0.96017650617297,0.950852698044627,0.897741120696166,0.874583813701689,0.911781718941416,0.937136145104741,0.926328672416785,0.904842827200139,0.680065202154373,0.508810385551996,0.92738095576643
"4",0.499511215706262,0.499510916463412,0.499510973127083,0.49951083387391,0.499510871049949,0.499510888731649,0.499511110200263,0.499510931615644,0.499510924313057,0.499510814917014,0.499510856315133,0.499510881902597,0.499510691364178,0.499510725774724,0.499510889737084,0.499510822527574,0.499511083073644,0.499510864045468,0.49951086335382,0.499510741659415,0.499510935740454,0.499510837812818,0.499510797312806,0.499510791642732,0.499510921270198,0.499510986715151,0.499510873186061,0.499510911253692,0.499511191271014,0.499510796073667,0.499510856524507,0.499510763457534,0.499510861268322,0.499510897970444,0.499510926960908,0.499510840655614,0.499510930354078,0.499510819403505,0.499511104876513,0.499510921587801,0.703772525849695,0.582897972656391,0.969416943263288
"5",0.946055178889202,0.892213861325923,0.982398795220615,0.926551730953156,0.977231814239147,0.949627463098426,0.959774163265366,0.9443748620249,0.952555764432502,0.901315856914098,0.98129886643876,0.938645520874318,0.972042128994491,0.934886974907,0.954792132360072,0.915196888837597,0.951580777080443,0.925654638603309,0.973892359741758,0.956296555374231,0.971538791496058,0.957711530434619,0.964095254736621,0.917292600796558,0.974589094852177,0.934735668413999,0.979168016556952,0.925483043240124,0.959057360032675,0.942234819612115,0.916232458872171,0.934660355244889,0.961040827702982,0.923712497059049,0.971039959469956,0.922957330189755,0.953412815575886,0.928752598441773,0.978511593375024,0.960230823235969,0.551632235918567,0.618522574501788,0.983093679250958
"6",0.824940825585497,0.646227614850114,0.915656516964369,0.854455352298459,0.894147042374557,0.716649817460669,0.911381255518778,0.797713668762391,0.841454799704255,0.789279919422128,0.909300793741886,0.826023147635623,0.863458496898902,0.796149819183217,0.873170685667709,0.835095916399397,0.895196149989803,0.735513936869206,0.867517056111761,0.759827169730925,0.92023310653512,0.896529167252515,0.905568990539006,0.814004810525248,0.859388423142094,0.875655504572129,0.851574940741896,0.685983015138911,0.872763165636259,0.766655187783127,0.821111038314992,0.788897192483893,0.883091046609645,0.889602424772744,0.864651254879677,0.846303329534968,0.919874315312908,0.881427142307908,0.885144694122854,0.792727205357013,0.617241949410266,0.693734997327394,0.914700390011927
"7",0.896632493590853,0.901992339979328,0.896261130391148,0.921638959001254,0.89893620374512,0.920097013991998,0.902125141944604,0.948421153670505,0.937983927970991,0.894968776386161,0.928796788044073,0.932228464642567,0.758124374757986,0.555454479245769,0.918409887493359,0.936987561684383,0.914011359272454,0.933864503345292,0.886840995852993,0.922241674730626,0.923978444897029,0.926957713774012,0.919398859351834,0.935532991129927,0.925712931977071,0.901593273911316,0.926007588460705,0.930270879203088,0.929965274311181,0.963800067352476,0.945763959394994,0.9232301489684,0.906516754019818,0.943791809514192,0.903389362023665,0.934032396383014,0.922999346650813,0.9238500985004,0.914220678871404,0.90987416625364,0.406996648322766,0.664172076853304,0.797831675488206
"8",0.928480131626399,0.933415398058713,0.952996077911397,0.960130838383365,0.955860733249426,0.95116801121211,0.940903997441948,0.958138252222797,0.958058987503029,0.966853864415652,0.963566095782689,0.971240146198134,0.938515499549827,0.948984089494158,0.972872394560885,0.959137118517104,0.963503832058258,0.95520403687127,0.961961015649403,0.967110818033038,0.965797269473503,0.962908751347131,0.968803474767076,0.981783344508216,0.951080453093359,0.971348258605013,0.967463280616992,0.971857382847456,0.96876067031229,0.956099420945314,0.92154781667945,0.8790064079752,0.954979672197813,0.960017268031259,0.944738600978926,0.891508015025867,0.957829507570933,0.862152941477122,0.915821917208255,0.919587907654356,0.716161429498188,0.595104480078195,0.953199054844398
"9",0.974868616424517,0.947679433646536,0.949551775263605,0.945608373678348,0.908448791778498,0.906604052482029,0.925502760920376,0.936670041123878,0.981968302659239,0.969642558273124,0.979414181079442,0.96287123117808,0.978187035262628,0.966107467360998,0.974483325891825,0.971548851273769,0.934109003581078,0.92676664653504,0.96316261356856,0.96908747709191,0.926220483467885,0.906766091751281,0.965857936103988,0.978150303748747,0.971685907845729,0.952182048805413,0.975997975058026,0.969970186147211,0.979305668747504,0.952533553619277,0.878366210918026,0.858954201874212,0.83603940595022,0.747925978145441,0.988135258242392,0.971084577274834,0.97899383460675,0.956883048078128,0.937810202039572,0.971106659295619,0.628734845120455,0.741810051050197,0.945189848002746
"10",0.870243792439077,0.947981267496072,0.810460587365192,0.822634276805383,0.907751661526029,0.967008494511199,0.915443148147727,0.95385224422453,0.921170441922825,0.969207870331166,0.894828871685894,0.964109956280701,0.915862415245174,0.968168519625309,0.919611545391844,0.978543756225377,0.973052343660824,0.955988920186596,0.901955770876171,0.965637716142056,0.923874236256007,0.95191534069918,0.953347795916687,0.974100044792198,0.779346614277116,0.903054069657275,0.922077058977007,0.954650311676611,0.901551337081524,0.93568555934602,0.95556985969512,0.950127642797813,0.921106099686685,0.960517751975728,0.911448388970174,0.948699362825151,0.886878825727361,0.907932017175777,0.904550377950614,0.957287521620043,0.575255743727709,0.698790527687274,0.973026924220705
